Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
295,0.0,417.8797,110.4685,215.1034,184.8628,36.7183,0.0,468.1622,106.9611
296,0.0,496.2783,144.9208,252.2898,208.8388,53.1777,0.0,521.207,136.7385
297,0.0,531.0929,162.8746,270.4042,220.6036,58.9769,0.0,523.1637,135.9127
298,0.0,542.2881,166.4999,274.9086,225.8745,57.5949,0.0,522.1251,134.7217
299,0.0,547.9371,167.3002,277.5812,226.7102,54.0611,0.0,523.7817,138.6874
300,0.0,538.0,164.294,274.9558,224.0627,49.4148,0.0,520.9157,141.9665
301,0.0,525.5216,159.9336,266.2845,220.0521,49.3374,0.0,518.8586,146.2167
302,0.0,515.247,157.3833,266.6557,216.1487,47.7368,0.0,510.2842,143.7261
303,0.0,510.5342,155.7158,268.2266,215.8555,43.7873,0.0,497.323,137.0059
304,0.0,506.4966,155.3606,269.4182,216.3421,44.2339,0.0,488.6984,125.2792
305,0.0,510.6498,156.1335,264.6829,219.0989,42.8274,0.0,489.0725,118.4175
306,0.0,510.8414,156.3683,262.8026,219.3571,43.0397,0.0,495.7995,119.5933
307,0.0,509.5739,156.0448,263.0944,218.8013,38.1125,0.0,499.8728,121.7289
308,0.0,506.252,156.2886,263.3283,217.6247,32.9082,0.0,501.246,123.3486
309,0.0,495.2555,151.9756,260.6637,214.579,24.2195,0.0,502.169,125.486
310,0.0,476.0788,143.6443,254.7815,209.5992,15.2426,0.0,500.0121,121.2441
