Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
223,450.375,1979.8802,774.3325,965.2946,951.0241,1272.1537,1668.3915,2317.8785,1625.5114
224,458.4519,1977.6079,784.8858,973.4246,955.5816,1278.7771,1684.8944,2341.2759,1614.4423
225,462.2852,1983.2937,792.0672,981.5108,956.935,1280.6324,1687.9683,2362.5659,1608.8135
226,464.2541,1990.4305,797.5307,984.5418,956.0316,1282.8398,1703.8431,2382.4983,1606.2003
227,471.8012,2002.4379,801.1872,989.2085,954.2744,1280.2217,1720.8542,2419.5063,1641.2455
228,496.3668,2025.6157,806.6115,986.5922,955.8225,1281.7372,1729.8163,2463.2391,1679.1532
229,515.533,2036.7693,821.7012,989.4505,959.4684,1280.703,1736.5833,2487.9477,1708.6629
230,520.248,2055.1889,824.246,991.702,958.1056,1280.8223,1750.2159,2492.2785,1711.2824
231,508.8038,2059.9981,827.6245,987.2662,955.2332,1277.861,1773.8755,2473.8364,1688.4964
232,484.797,2045.1325,830.8994,981.4049,954.4531,1280.8427,1813.0989,2454.5769,1664.6788
233,464.7849,2033.6057,828.8055,978.3618,953.9244,1284.8007,1837.7342,2453.4553,1645.843
234,464.0838,2060.1786,828.4998,977.6925,953.4492,1282.3803,1856.7308,2468.6659,1655.9066
235,464.2725,2072.344,833.8714,976.7714,951.1813,1277.993,1867.8113,2479.6427,1674.9531
236,464.9095,2083.2981,829.4741,976.5248,948.1745,1275.4786,1859.0381,2480.0563,1687.3089
237,465.7047,2092.1212,817.4336,975.1024,947.1437,1271.1733,1865.9344,2484.6191,1688.2627
238,465.1593,2095.5729,810.1491,974.3484,947.0986,1268.033,1885.7748,2487.2705,1694.2967
239,463.7242,2083.6258,809.1761,974.0955,946.9348,1266.9589,1892.4435,2482.9543,1708.7548
240,460.8476,2047.7653,809.6466,967.7951,948.2465,1265.948,1901.6132,2486.6092,1703.4818
241,457.5165,2051.2652,815.9708,965.3948,944.0268,1253.4531,1907.1448,2498.4343,1711.7236
242,455.4453,2065.7886,826.3457,955.455,942.252,1249.3356,1900.0626,2508.7419,1725.836
243,454.4886,2081.9831,839.6882,953.157,942.3356,1253.3571,1911.3463,2517.4507,1733.0045
244,453.6681,2104.101,840.3675,952.1511,943.9652,1258.7881,1926.5172,2521.5562,1746.555
245,453.0664,2113.6777,831.1518,955.888,941.3056,1268.4257,1935.8566,2524.7849,1755.3886
246,454.2115,2116.9121,822.1267,962.0041,940.9563,1275.2012,1941.3662,2535.6984,1770.429
247,459.1801,2113.9744,824.1382,962.3537,943.7787,1285.514,1946.1394,2555.7893,1792.6289
248,464.5171,2114.3647,839.2654,960.9074,946.8777,1296.7317,1943.4587,2575.7629,1809.459
249,466.3686,2108.282,842.2256,956.2567,948.5612,1306.0479,1931.5197,2582.962,1818.4084
250,467.7983,2105.3575,834.2869,955.9605,951.713,1319.8042,1924.5863,2585.4129,1829.4449
251,471.9535,2116.6244,826.3189,957.6742,953.4026,1329.9436,1922.3108,2597.9319,1861.3614
252,494.1846,2122.56,811.2803,953.5555,959.2345,1336.1406,1925.9883,2608.1563,1900.1943
253,511.3367,2137.5027,798.397,958.4291,962.1777,1333.8097,1912.2317,2609.5373,1940.7418
254,515.7135,2140.5475,791.1674,964.4041,961.2837,1334.4276,1900.4269,2585.2185,1958.814
255,506.4047,2144.1085,780.7313,961.9331,958.2438,1337.411,1890.7969,2542.472,1931.4549
256,485.2612,2141.1711,768.3592,955.5606,955.1587,1335.9385,1884.9841,2504.7136,1888.4733
257,465.8005,2114.0319,751.0962,948.1574,951.6058,1334.9427,1883.1485,2492.8466,1856.7754
258,462.9982,2091.1501,742.9768,943.811,950.1663,1335.3086,1883.4355,2495.5038,1853.2044
259,461.6523,2082.2712,738.8654,937.4863,948.5652,1330.3018,1875.5999,2484.0502,1851.2054
260,460.4196,2082.6837,743.8068,932.1078,950.8121,1327.3465,1861.9559,2467.3958,1837.431
261,458.1826,2065.3585,754.4895,930.6735,954.4035,1318.3179,1837.1522,2449.4441,1818.7806
262,457.0443,2064.1012,766.4592,924.9716,955.2218,1308.0858,1812.833,2428.4785,1804.1419
263,454.239,2063.1207,774.747,922.8704,953.354,1298.3028,1792.5548,2405.4566,1787.3589
264,450.5278,2052.2673,774.0949,918.0625,951.0577,1291.4018,1749.9105,2373.7293,1753.5177
265,448.183,2071.3866,774.6029,922.0804,950.7376,1284.8121,1724.1366,2363.8556,1739.5948
266,445.299,2084.755,775.099,921.1233,949.2205,1279.2254,1701.3806,2354.0937,1728.5293
267,443.4949,2084.5049,779.4704,914.9676,947.0812,1271.3991,1702.8686,2344.2927,1713.7793
